timestamp,open,high,low,close,vol
1643951700,74.7875,74.7900,74.7800,74.7875,698
1643951880,74.7875,74.7950,74.7750,74.7750,374
1643952060,74.7750,74.7850,74.7625,74.7625,1645
1643952240,74.7625,74.7700,74.7500,74.7525,5270
1643952420,74.7525,74.7525,74.7350,74.7450,3242
1643952600,74.7450,74.7700,74.7450,74.7700,4533
1643952780,74.7700,74.7725,74.7650,74.7650,1399
1643952960,74.7650,74.7800,74.7625,74.7700,414
1643953140,74.7700,74.7700,74.7650,74.7675,190
1643953320,74.7675,74.7725,74.7625,74.7700,1370
1643953500,74.7700,74.7800,74.7700,74.7725,250
1643953680,74.7725,74.7725,74.7650,74.7700,288
1643953860,74.7700,74.7750,74.7675,74.7675,6547
1643954040,74.7675,74.7700,74.7550,74.7550,3203
1643954220,74.7550,74.7550,74.7325,74.7450,5094
1643954400,74.7450,74.7625,74.7350,74.7550,2455
1643954580,74.7550,74.7550,74.7450,74.7500,342
1643954760,74.7500,74.7700,74.7500,74.7700,1110
1643954940,74.7700,74.8025,74.7650,74.7950,3711
1643955120,74.7950,74.8000,74.7875,74.7875,189
1643955300,74.7900,74.7900,74.7725,74.7800,2399
1643955480,74.7800,74.7850,74.7800,74.7850,178
1643955660,74.7850,74.8000,74.7850,74.7950,173
1643955840,74.7950,74.7950,74.7850,74.7950,412
1643956020,74.7950,74.8050,74.7925,74.8050,1411
1643956200,74.8050,74.8050,74.7900,74.7925,1176
1643956380,74.7925,74.8000,74.7925,74.7950,1625
1643956560,74.7950,74.8000,74.7875,74.7875,227
1643956740,74.7875,74.7875,74.7750,74.7750,213
1643956920,74.7750,74.7750,74.7600,74.7600,3851
1643957100,74.7625,74.7625,74.7500,74.7550,3835
1643957280,74.7550,74.7675,74.7525,74.7650,5617
1643957460,74.7650,74.7675,74.7550,74.7550,661
1643957640,74.7550,74.7650,74.7550,74.7575,223
1643957820,74.7575,74.7700,74.7525,74.7700,1527
1643958000,74.7700,74.7700,74.7625,74.7700,9255
1643958180,74.7700,74.7825,74.7700,74.7800,6468
1643958360,74.7800,74.7875,74.7775,74.7850,1619
1643958540,74.7850,74.7850,74.7750,74.7800,2380
1643958720,74.7800,74.7800,74.7700,74.7700,1438
1643958900,74.7700,74.7750,74.7650,74.7750,2501
1643959080,74.7750,74.7750,74.7675,74.7675,455
1643959260,74.7675,74.7700,74.7650,74.7700,85
1643959440,74.7700,74.7700,74.7700,74.7700,11
1643959620,74.7700,74.8000,74.7675,74.7975,1007
1643959800,74.7975,74.8050,74.7850,74.8000,1159
1643959980,74.8000,74.8000,74.7850,74.7900,3895
1643960160,74.7900,74.8000,74.7850,74.7850,1229
1643960340,74.7850,74.7900,74.7850,74.7850,739
1643960520,74.7850,74.7875,74.7775,74.7775,776
1643960700,74.7775,74.7850,74.7775,74.7775,1304
1643960880,74.7775,74.7850,74.7775,74.7775,3396
1643961060,74.7775,74.7825,74.7775,74.7800,785
1643961240,74.7800,74.7850,74.7775,74.7800,328
1643961420,74.7800,74.7800,74.7775,74.7800,322
1643961600,74.7800,74.7925,74.7800,74.7875,1906
1643961780,74.7875,74.8075,74.7875,74.8075,176
1643961960,74.8075,74.8300,74.8025,74.8275,1732
1643962140,74.8275,74.8275,74.7975,74.7975,783
1643962320,74.7975,74.8125,74.7975,74.8075,1099
1643962500,74.8075,74.8075,74.7950,74.7950,275
1643962680,74.7950,74.8050,74.7850,74.8050,372
1643962860,74.8050,74.8175,74.7975,74.8050,668
1643963040,74.8050,74.8075,74.7700,74.7700,573
1643963220,74.7700,74.7775,74.7550,74.7700,1404
1643963400,74.7700,74.7700,74.7350,74.7575,1263
1643963580,74.7550,74.7800,74.7550,74.7700,1534
1643963760,74.7700,74.7700,74.7450,74.7600,3323
1643963940,74.7550,74.7750,74.7525,74.7725,2046
1643964120,74.7725,74.7725,74.7600,74.7625,1705
1643964300,74.7625,74.7650,74.7575,74.7650,949
1643964480,74.7650,74.7725,74.7625,74.7650,1199
1643964660,74.7650,74.7725,74.7650,74.7725,1024
1643964840,74.7725,74.7775,74.7725,74.7725,703
1643965020,74.7725,74.7775,74.7675,74.7775,232
1643965200,74.7775,74.7875,74.7750,74.7750,2105
1643965380,74.7775,74.7800,74.7600,74.7650,1510
1643965560,74.7650,74.7675,74.7575,74.7625,204
1643965740,74.7625,74.7650,74.7625,74.7650,5
1643965920,74.7600,74.7650,74.7600,74.7625,105
1643966100,74.7625,74.7625,74.7550,74.7550,27
1643966280,74.7575,74.7650,74.7500,74.7500,2322
1643966460,74.7500,74.7825,74.7500,74.7750,835
1643966640,74.7800,74.7950,74.7750,74.7900,2488
1643966820,74.7900,74.7900,74.7800,74.7850,193
1643967000,74.7850,74.7850,74.7700,74.7700,276
1643967180,74.7700,74.7750,74.7675,74.7750,100
1643967360,74.7750,74.7825,74.7725,74.7750,486
1643967540,74.7750,74.7800,74.7675,74.7750,697
1643967720,74.7750,74.7750,74.7700,74.7700,784
1643967900,74.7700,74.7700,74.7700,74.7700,0
1643968080,74.7700,74.7850,74.7700,74.7825,90
1643968260,74.7825,74.7900,74.7750,74.7825,647
1643968440,74.7825,74.7875,74.7750,74.7825,830
1643968620,74.7825,74.7825,74.7575,74.7575,3558
1643968800,74.7575,74.7675,74.7525,74.7675,2140
1643968980,74.7675,74.7675,74.7550,74.7650,1042
1643969160,74.7650,74.7750,74.7650,74.7725,621
1643969340,74.7700,74.7725,74.7650,74.7650,267
1643969520,74.7650,74.7650,74.7550,74.7575,112
1643969700,74.7575,74.7600,74.7550,74.7600,206
1643969880,74.7600,74.7700,74.7600,74.7700,405
1643970060,74.7700,74.7725,74.7650,74.7675,372
1643970240,74.7675,74.7700,74.7600,74.7600,481
1643970420,74.7600,74.7600,74.7475,74.7500,2661
1643970600,74.7500,74.7525,74.7475,74.7525,2003
1643970780,74.7525,74.7600,74.7500,74.7600,680
1643970960,74.7575,74.7575,74.7550,74.7575,263
1643971140,74.7575,74.7575,74.7500,74.7525,106
1643971320,74.7525,74.7600,74.7525,74.7600,291
1643971500,74.7600,74.7625,74.7600,74.7625,288
1643971680,74.7625,74.7675,74.7575,74.7625,291
1643971860,74.7625,74.7625,74.7575,74.7575,110
1643972040,74.7575,74.7625,74.7575,74.7575,80
1643972220,74.7575,74.7575,74.7450,74.7475,350
1643972400,74.7475,74.7500,74.7450,74.7500,1062
1643972580,74.7500,74.7500,74.7400,74.7450,462
1643972760,74.7450,74.7550,74.7425,74.7550,747
1643972940,74.7550,74.7600,74.7500,74.7550,2404
1643973120,74.7550,74.7600,74.7550,74.7600,2463
1643973300,74.7600,74.7625,74.7575,74.7600,706
1643973480,74.7600,74.7600,74.7525,74.7550,2058
1643973660,74.7550,74.7600,74.7550,74.7550,670
1643973840,74.7600,74.7600,74.7475,74.7500,1507
1643974020,74.7500,74.7550,74.7475,74.7525,1370
1644291000,74.7525,74.8875,74.7000,74.7200,1264
1644291180,74.7200,74.7200,74.6900,74.6900,2611
1644291360,74.6900,74.6975,74.6875,74.6975,1538
1644291540,74.6975,74.6975,74.6900,74.6900,2530
1644291720,74.6900,74.6925,74.6875,74.6900,2665
1644291900,74.6900,74.6900,74.6700,74.6725,2593
1644292080,74.6725,74.6750,74.6600,74.6725,2515
1644292260,74.6725,74.6900,74.6725,74.6900,1653
1644292440,74.6900,74.7025,74.6900,74.6975,1352
1644292620,74.6975,74.7100,74.6975,74.7050,373
1644292800,74.7050,74.7075,74.6925,74.6925,2755
1644292980,74.6900,74.6900,74.6600,74.6650,1138
1644293160,74.6650,74.6775,74.6625,74.6700,1717
1644293340,74.6700,74.6875,74.6700,74.6725,420
1644293520,74.6725,74.6750,74.6500,74.6500,2595
1644293700,74.6500,74.6725,74.6450,74.6725,914
1644293880,74.6725,74.6750,74.6575,74.6575,3167
1644294060,74.6650,74.6700,74.6575,74.6600,679
1644294240,74.6600,74.6675,74.6575,74.6575,1885
1644294420,74.6575,74.6675,74.6525,74.6550,575
1644294600,74.6550,74.6725,74.6375,74.6400,3951
1644294780,74.6400,74.6500,74.6325,74.6425,1595
1644294960,74.6425,74.6525,74.6425,74.6525,1976
1644295140,74.6525,74.6650,74.6500,74.6625,2262
1644295320,74.6625,74.6900,74.6625,74.6800,1536
1644295500,74.6800,74.6825,74.6725,74.6800,229
1644295680,74.6800,74.6800,74.6650,74.6675,1004
1644295860,74.6725,74.6725,74.6525,74.6675,1302
1644296040,74.6675,74.6775,74.6650,74.6750,1075
1644296220,74.6750,74.6750,74.6500,74.6500,151
1644296400,74.6500,74.6500,74.6150,74.6300,2509
1644296580,74.6300,74.6575,74.6300,74.6550,2912
1644296760,74.6575,74.6625,74.6375,74.6450,3483
1644296940,74.6450,74.6625,74.6450,74.6600,335
1644297120,74.6600,74.6900,74.6600,74.6900,1412
1644297300,74.6900,74.6900,74.6700,74.6900,415
1644297480,74.6900,74.6975,74.6900,74.6925,635
1644297660,74.6925,74.6925,74.6775,74.6775,1055
1644297840,74.6775,74.6825,74.6750,74.6825,3183
1644298020,74.6825,74.6825,74.6700,74.6700,973
1644298200,74.6700,74.6875,74.6700,74.6875,709
1644298380,74.6875,74.6900,74.6800,74.6900,100
1644298560,74.6900,74.6900,74.6800,74.6850,272
1644298740,74.6850,74.6900,74.6800,74.6800,464
1644298920,74.6800,74.6900,74.6775,74.6900,130
1644299100,74.6900,74.6900,74.6775,74.6875,14
1644299280,74.6875,74.6875,74.6775,74.6825,297
1644299460,74.6825,74.6825,74.6800,74.6800,66
1644299640,74.6800,74.6850,74.6775,74.6825,103
1644299820,74.6825,74.7000,74.6825,74.6975,108
1644300000,74.6975,74.7000,74.6900,74.6950,125
1644300180,74.6950,74.6975,74.6850,74.6900,919
1644300360,74.6900,74.6950,74.6850,74.6950,151
1644300540,74.6950,74.7225,74.6950,74.7225,4273
1644300720,74.7250,74.7400,74.7200,74.7200,3677
1644300900,74.7200,74.7400,74.7175,74.7275,902
1644301080,74.7275,74.7325,74.7225,74.7225,227
1644301260,74.7225,74.7250,74.7125,74.7250,1397
1644301440,74.7250,74.7300,74.7225,74.7275,443
1644301620,74.7275,74.7275,74.7225,74.7250,118
1644301800,74.7250,74.7250,74.7175,74.7225,204
1644301980,74.7225,74.7275,74.7150,74.7150,435
1644302160,74.7150,74.7175,74.7125,74.7150,369
1644302340,74.7150,74.7175,74.7125,74.7175,73
1644302520,74.7175,74.7250,74.7175,74.7250,224
1644302700,74.7250,74.7350,74.7250,74.7275,340
1644302880,74.7275,74.7400,74.7225,74.7325,38
1644303060,74.7250,74.7250,74.7175,74.7175,1216
1644303240,74.7175,74.7175,74.6975,74.7000,2318
1644303420,74.6950,74.6975,74.6900,74.6950,1502
1644303600,74.6950,74.7050,74.6875,74.7050,1052
1644303780,74.7050,74.7325,74.7025,74.7025,112
1644303960,74.7025,74.7125,74.7025,74.7125,100
1644304140,74.7125,74.7425,74.7075,74.7400,2737
1644304320,74.7400,74.7775,74.7375,74.7750,3629
1644304500,74.7750,74.7900,74.7700,74.7825,1213
1644304680,74.7825,74.8025,74.7700,74.7950,6929
1644304860,74.7950,74.8000,74.7825,74.8000,1599
1644305040,74.8000,74.8025,74.7775,74.7850,2410
1644305220,74.7850,74.8100,74.7825,74.8000,3246
1644305400,74.8000,74.8225,74.8000,74.8050,1634
1644305580,74.8000,74.8100,74.7850,74.7900,3712
1644305760,74.7900,74.8025,74.7900,74.8000,764
1644305940,74.8000,74.8050,74.7975,74.7975,34
1644306120,74.7975,74.7975,74.7775,74.7775,521
1644306300,74.7800,74.8000,74.7750,74.7950,1079
1644306480,74.7950,74.8075,74.7950,74.8000,684
1644306660,74.8000,74.8000,74.7850,74.7925,668
1644306840,74.7925,74.8100,74.7925,74.8100,1485
1644307020,74.8100,74.8400,74.8100,74.8400,839
1644307200,74.8400,74.8400,74.7925,74.7950,609
1644307380,74.7950,74.8000,74.7950,74.8000,44
1644307560,74.8000,74.8050,74.8000,74.8050,79
1644307740,74.8050,74.8050,74.7825,74.7875,770
1644307920,74.7875,74.7900,74.7775,74.7850,496
1644308100,74.7850,74.7900,74.7750,74.7850,820
1644308280,74.7875,74.7925,74.7825,74.7850,605
1644308460,74.7850,74.7925,74.7850,74.7875,314
1644308640,74.7875,74.7875,74.7850,74.7875,6
1644308820,74.7875,74.7975,74.7875,74.7925,400
1644309000,74.7925,74.7925,74.7875,74.7925,210
1644309180,74.7975,74.7975,74.7925,74.7950,56
1644309360,74.7950,74.8025,74.7900,74.7900,1341
1644309540,74.7900,74.7900,74.7750,74.7750,3846
1644309720,74.7750,74.7825,74.7750,74.7750,304
1644309900,74.7750,74.7775,74.7700,74.7775,1629
1644310080,74.7775,74.7800,74.7675,74.7675,533
1644310260,74.7675,74.7700,74.7650,74.7700,155
1644310440,74.7700,74.7825,74.7625,74.7825,322
1644310620,74.7825,74.7875,74.7775,74.7825,630
1644310800,74.7825,74.7900,74.7675,74.7775,274
1644310980,74.7775,74.7825,74.7650,74.7750,641
1644311160,74.7750,74.7825,74.7750,74.7825,160
1644311340,74.7825,74.7825,74.7800,74.7825,38
1644311520,74.7825,74.7825,74.7800,74.7800,12
1644311700,74.7875,74.7900,74.7800,74.7850,178
1644311880,74.7850,74.8050,74.7850,74.8050,398
1644312060,74.8100,74.8400,74.8075,74.8400,2218
1644312240,74.8400,74.8400,74.8150,74.8175,288
1644312420,74.8175,74.8225,74.8100,74.8100,2362
1644312600,74.8100,74.8200,74.8025,74.8050,121
1644312780,74.8050,74.8075,74.7875,74.7875,925
1644312960,74.7875,74.8075,74.7875,74.8000,347
1644313140,74.8000,74.8100,74.8000,74.8075,39
1644313320,74.8075,74.8075,74.7900,74.7975,64
1644313500,74.7975,74.7975,74.7750,74.7750,1906
1644313680,74.7750,74.7900,74.7725,74.7825,2032
1644313860,74.7825,74.7875,74.7725,74.7825,695
1644314040,74.7825,74.7850,74.7825,74.7850,45
1644314220,74.7850,74.7975,74.7850,74.7850,145
1644314400,74.7850,74.7875,74.7800,74.7850,569
1644314580,74.7850,74.7950,74.7850,74.7875,645
1644314760,74.7875,74.7950,74.7875,74.7900,58
1644314940,74.7900,74.7925,74.7850,74.7875,645
1644315120,74.7875,74.7900,74.7850,74.7850,1668
1644315300,74.7850,74.7900,74.7850,74.7900,514
1644315480,74.7900,74.7900,74.7875,74.7900,64
1644315660,74.7900,74.7900,74.7800,74.7800,270
1644315840,74.7800,74.7825,74.7775,74.7775,38
1644316020,74.7775,74.7800,74.7725,74.7725,92
1644316200,74.7725,74.7775,74.7650,74.7725,324
1644316380,74.7725,74.7725,74.7675,74.7675,131
1644316560,74.7675,74.7750,74.7675,74.7750,83
1644316740,74.7750,74.7750,74.7700,74.7700,34
1644316920,74.7700,74.7700,74.7700,74.7700,4
1644317100,74.7700,74.7800,74.7675,74.7725,3408
1644317280,74.7725,74.7800,74.7725,74.7725,438
1644317460,74.7725,74.7750,74.7700,74.7700,11
1644317640,74.7700,74.7750,74.7700,74.7700,72
1644317820,74.7700,74.7725,74.7675,74.7675,36
1644318000,74.7675,74.7700,74.7650,74.7700,214
1644318180,74.7725,74.7800,74.7725,74.7800,482
1644318360,74.7800,74.7800,74.7750,74.7800,10
1644318540,74.7800,74.7800,74.7600,74.7625,1871
1644318720,74.7625,74.7750,74.7625,74.7750,411
1644318900,74.7750,74.7850,74.7700,74.7825,245
1644319080,74.7825,74.7850,74.7750,74.7825,409
1644319260,74.7800,74.7825,74.7750,74.7750,204
1644319440,74.7725,74.7750,74.7650,74.7650,458
1644319620,74.7650,74.7750,74.7625,74.7625,862
1644377400,74.7625,74.7625,74.6850,74.7125,870
1644377580,74.7125,74.7175,74.7075,74.7175,218
1644377760,74.7175,74.7225,74.7150,74.7175,397
1644377940,74.7175,74.7225,74.7125,74.7225,522
1644378120,74.7225,74.7275,74.7175,74.7250,336
1644378300,74.7250,74.7250,74.7050,74.7050,1767
1644378480,74.7050,74.7100,74.6900,74.6950,874
1644378660,74.6950,74.7050,74.6800,74.6800,734
1644378840,74.6800,74.6950,74.6800,74.6950,372
1644379020,74.6950,74.6950,74.6850,74.6850,1627
1644379200,74.6825,74.6875,74.6700,74.6875,1834
1644379380,74.6875,74.7000,74.6850,74.6900,94
1644379560,74.6900,74.6900,74.6825,74.6825,53
1644379740,74.6825,74.6950,74.6825,74.6950,49
1644379920,74.6950,74.7000,74.6950,74.6975,369
1644380100,74.6975,74.6975,74.6850,74.6850,146
1644380280,74.6850,74.6950,74.6850,74.6950,83
1644380460,74.6950,74.7225,74.6950,74.7150,168
1644380640,74.7150,74.7275,74.7075,74.7250,573
1644380820,74.7250,74.7325,74.7200,74.7275,913
1644381000,74.7275,74.7400,74.7225,74.7300,3190
1644381180,74.7300,74.7325,74.7150,74.7325,1210
1644381360,74.7325,74.7575,74.7325,74.7575,3458
1644381540,74.7575,74.7800,74.7575,74.7725,2041
1644381720,74.7725,74.7900,74.7700,74.7875,461
1644381900,74.7875,74.7900,74.7800,74.7900,1890
1644382080,74.7900,74.7975,74.7800,74.7950,1127
1644382260,74.7950,74.8075,74.7950,74.7975,1923
1644382440,74.8025,74.8025,74.7800,74.7875,600
1644382620,74.7875,74.7925,74.7875,74.7925,44
1644382800,74.7925,74.7925,74.7775,74.7825,342
1644382980,74.7825,74.7850,74.7725,74.7850,732
1644383160,74.7850,74.7850,74.7725,74.7775,904
1644383340,74.7775,74.7975,74.7775,74.7975,138
1644383520,74.8000,74.8100,74.7950,74.8000,589
1644383700,74.8000,74.8075,74.7950,74.7950,196
1644383880,74.7950,74.8000,74.7950,74.7975,27
1644384060,74.7975,74.8000,74.7950,74.8000,258
1644384240,74.7950,74.8050,74.7950,74.8050,24
1644384420,74.8050,74.8375,74.8050,74.8375,3057
1644384600,74.8375,74.8475,74.8275,74.8425,2177
1644384780,74.8425,74.8475,74.8325,74.8475,1184
1644384960,74.8475,74.8625,74.8450,74.8525,6428
1644385140,74.8525,74.8600,74.8475,74.8500,3743
1644385320,74.8500,74.8550,74.8325,74.8325,4189
1644385500,74.8325,74.8500,74.8250,74.8450,2876
1644385680,74.8450,74.8600,74.8450,74.8600,3721
1644385860,74.8600,74.8600,74.8450,74.8550,3393
1644386040,74.8550,74.8825,74.8550,74.8725,9240
1644386220,74.8725,74.8750,74.8625,74.8625,2724
1644386400,74.8625,74.8775,74.8625,74.8750,2168
1644386580,74.8750,74.8825,74.8700,74.8775,5760
1644386760,74.8775,74.8825,74.8700,74.8825,1357
1644386940,74.8825,74.8900,74.8775,74.8850,907
1644387120,74.8850,74.8850,74.8700,74.8700,4424
1644387300,74.8700,74.8750,74.8625,74.8650,2931
1644387480,74.8650,74.8675,74.8550,74.8625,7030
1644387660,74.8625,74.8625,74.8475,74.8550,11170
1644387840,74.8550,74.8550,74.8350,74.8475,4482
1644388020,74.8475,74.8575,74.8350,74.8400,5427
1644388200,74.8400,74.8475,74.8350,74.8475,909
1644388380,74.8475,74.8500,74.8400,74.8400,832
1644388560,74.8400,74.8475,74.8400,74.8400,35
1644388740,74.8425,74.8425,74.8275,74.8375,1036
1644388920,74.8375,74.8400,74.8325,74.8400,27
1644389100,74.8400,74.8525,74.8400,74.8525,1475
1644389280,74.8525,74.8575,74.8375,74.8375,1358
1644389460,74.8375,74.8475,74.8375,74.8475,105
1644389640,74.8475,74.8550,74.8475,74.8500,18
1644389820,74.8500,74.8600,74.8500,74.8550,514
1644390000,74.8550,74.8550,74.8400,74.8450,331
1644390180,74.8450,74.8450,74.8350,74.8350,184
1644390360,74.8350,74.8375,74.8225,74.8275,167
1644390540,74.8275,74.8450,74.8275,74.8450,74
1644390720,74.8450,74.8525,74.8450,74.8525,1212
1644390900,74.8525,74.8525,74.8350,74.8350,1002
1644391080,74.8350,74.8400,74.8350,74.8400,259
1644391260,74.8400,74.8425,74.8275,74.8300,6316
1644391440,74.8300,74.8350,74.8300,74.8350,123
1644391620,74.8350,74.8350,74.8125,74.8200,5580
1644391800,74.8225,74.8225,74.8150,74.8200,528
1644391980,74.8200,74.8250,74.8150,74.8250,1303
1644392160,74.8250,74.8775,74.8250,74.8775,4870
1644392340,74.8775,74.8900,74.8600,74.8900,806
1644392520,74.8900,74.8900,74.8750,74.8800,4029
1644392700,74.8775,74.8850,74.8650,74.8750,1272
1644392880,74.8750,74.8825,74.8725,74.8800,354
1644393060,74.8800,74.8800,74.8625,74.8675,595
1644393240,74.8675,74.8750,74.8625,74.8700,266
1644393420,74.8700,74.8725,74.8550,74.8550,1796
1644393600,74.8550,74.8675,74.8550,74.8600,2565
1644393780,74.8600,74.8650,74.8575,74.8600,280
1644393960,74.8600,74.8625,74.8475,74.8475,2995
1644394140,74.8475,74.8500,74.8425,74.8475,780
1644394320,74.8475,74.8475,74.8375,74.8425,1504
1644394500,74.8425,74.8425,74.8350,74.8400,151
1644394680,74.8400,74.8500,74.8400,74.8475,114
1644394860,74.8425,74.8475,74.8400,74.8450,252
1644395040,74.8450,74.8550,74.8425,74.8425,835
1644395220,74.8425,74.8450,74.8400,74.8425,156
1644395400,74.8425,74.8425,74.8400,74.8425,61
1644395580,74.8425,74.8475,74.8425,74.8450,68
1644395760,74.8450,74.8475,74.8450,74.8450,48
1644395940,74.8450,74.8475,74.8400,74.8475,165
1644396120,74.8475,74.8500,74.8475,74.8475,26
1644396300,74.8475,74.8700,74.8475,74.8700,117
1644396480,74.8700,74.8725,74.8650,74.8650,198
1644396660,74.8650,74.8650,74.8625,74.8625,119
1644396840,74.8625,74.8650,74.8575,74.8650,298
1644397020,74.8650,74.8750,74.8650,74.8750,323
1644397200,74.8750,74.8750,74.8550,74.8600,130
1644397380,74.8600,74.8600,74.8575,74.8575,26
1644397560,74.8575,74.8575,74.8550,74.8550,130
1644397740,74.8500,74.8500,74.8375,74.8400,296
1644397920,74.8400,74.8450,74.8375,74.8450,546
1644398100,74.8450,74.8450,74.8400,74.8400,123
1644398280,74.8400,74.8400,74.8325,74.8325,67
1644398460,74.8325,74.8350,74.8325,74.8325,56
1644398640,74.8325,74.8500,74.8325,74.8500,366
1644398820,74.8500,74.8500,74.8350,74.8400,242
1644399000,74.8400,74.8400,74.8225,74.8300,479
1644399180,74.8300,74.8350,74.8200,74.8225,633
1644399360,74.8225,74.8250,74.8025,74.8025,378
1644399540,74.7950,74.8125,74.7925,74.8100,1158
1644399720,74.8100,74.8225,74.8100,74.8225,152
1644399900,74.8225,74.8300,74.8200,74.8200,185
1644400080,74.8200,74.8275,74.8200,74.8250,34
1644400260,74.8250,74.8275,74.8200,74.8275,182
1644400440,74.8275,74.8375,74.8275,74.8325,1296
1644400620,74.8325,74.8350,74.8250,74.8250,300
1644400800,74.8250,74.8300,74.8225,74.8250,287
1644400980,74.8250,74.8275,74.8200,74.8225,176
1644401160,74.8225,74.8275,74.8200,74.8200,240
1644401340,74.8200,74.8200,74.8100,74.8150,312
1644401520,74.8150,74.8150,74.8100,74.8125,204
1644401700,74.8125,74.8200,74.8125,74.8175,241
1644401880,74.8175,74.8200,74.8100,74.8100,582
1644402060,74.8050,74.8075,74.7975,74.7975,424
1644402240,74.7975,74.8000,74.7925,74.8000,484
1644402420,74.8000,74.8050,74.7925,74.7925,2680
1644402600,74.7925,74.8050,74.7925,74.8000,2191
1644402780,74.8025,74.8050,74.8000,74.8000,328
1644402960,74.8000,74.8050,74.8000,74.8025,505
1644403140,74.8025,74.8125,74.8025,74.8075,190
1644403320,74.8075,74.8075,74.8025,74.8025,1047
1644403500,74.8025,74.8075,74.8025,74.8075,23
1644403680,74.8075,74.8100,74.8050,74.8075,1905
1644403860,74.8075,74.8075,74.8000,74.8000,2413
1644404040,74.8000,74.8000,74.7950,74.8000,1504
1644404220,74.8000,74.8150,74.8000,74.8100,1022
1644404400,74.8100,74.8100,74.8050,74.8100,139
1644404580,74.8100,74.8100,74.8100,74.8100,147
1644404760,74.8100,74.8375,74.8100,74.8350,622
1644404940,74.8325,74.8375,74.8325,74.8325,309
1644405120,74.8325,74.8350,74.8325,74.8350,178
1644405300,74.8350,74.8500,74.8350,74.8400,684
1644405480,74.8400,74.8475,74.8375,74.8475,677
1644405660,74.8475,74.8475,74.8450,74.8450,1003
1644405840,74.8450,74.8475,74.8425,74.8450,514
1644406020,74.8450,74.8500,74.8400,74.8450,1593
1644463800,74.8450,74.8875,74.8450,74.8825,768
1644463980,74.8825,74.8875,74.8775,74.8800,335
1644464160,74.8800,74.8975,74.8700,74.8975,2516
1644464340,74.8950,74.9150,74.8950,74.8950,1326
1644464520,74.8950,74.9050,74.8825,74.8825,873
1644464700,74.8825,74.8900,74.8700,74.8750,450
1644464880,74.8750,74.8875,74.8750,74.8875,37
1644465060,74.8875,74.8900,74.8700,74.8700,1280
1644465240,74.8700,74.8825,74.8625,74.8650,3904
1644465420,74.8650,74.8800,74.8650,74.8700,360
1644465600,74.8700,74.8775,74.8550,74.8700,270
1644465780,74.8700,74.8750,74.8700,74.8750,411
1644465960,74.8750,74.8800,74.8750,74.8775,358
1644466140,74.8775,74.8900,74.8775,74.8875,284
1644466320,74.8875,74.8900,74.8850,74.8875,1133
1644466500,74.8875,74.8975,74.8825,74.8825,2428
1644466680,74.8825,74.8825,74.8700,74.8725,290
1644466860,74.8725,74.8925,74.8725,74.8750,3265
1644467040,74.8775,74.8850,74.8700,74.8800,617
1644467220,74.8800,74.9000,74.8800,74.8875,259
1644467400,74.8875,74.9000,74.8825,74.8925,153
1644467580,74.8925,74.8925,74.8875,74.8900,67
1644467760,74.8900,75.0575,74.8900,75.0250,17635
1644467940,75.0250,75.0350,74.9775,75.0350,10153
1644468120,75.0350,75.0525,75.0125,75.0175,10212
1644468300,75.0175,75.0425,75.0125,75.0350,5872
1644468480,75.0350,75.0350,75.0050,75.0050,3997
1644468660,75.0050,75.0050,74.9525,74.9625,8449
1644468840,74.9625,75.0075,74.9525,74.9950,5459
1644469020,74.9950,74.9975,74.9600,74.9650,3521
1644469200,74.9650,74.9850,74.9650,74.9750,2062
1644469380,74.9750,74.9775,74.9575,74.9700,1831
1644469560,74.9700,74.9700,74.9650,74.9675,1812
1644469740,74.9675,74.9750,74.9575,74.9600,3518
1644469920,74.9600,74.9700,74.9350,74.9400,1573
1644470100,74.9400,74.9425,74.9175,74.9200,793
1644470280,74.9200,74.9300,74.9075,74.9100,1657
1644470460,74.9100,74.9425,74.9100,74.9325,2569
1644470640,74.9325,74.9375,74.9300,74.9300,825
1644470820,74.9325,74.9450,74.9300,74.9350,2522
1644471000,74.9350,74.9400,74.9325,74.9350,87
1644471180,74.9350,74.9425,74.9350,74.9425,30
1644471360,74.9425,74.9425,74.9350,74.9350,15
1644471540,74.9350,74.9550,74.9350,74.9550,408
1644471720,74.9550,74.9550,74.9450,74.9450,1275
1644471900,74.9450,74.9525,74.9450,74.9500,45
1644472080,74.9500,74.9550,74.9400,74.9425,675
1644472260,74.9425,74.9475,74.9425,74.9475,209
1644472440,74.9475,74.9500,74.9350,74.9350,122
1644472620,74.9400,74.9450,74.9375,74.9400,555
1644472800,74.9400,74.9400,74.9275,74.9275,104
1644472980,74.9275,74.9425,74.9250,74.9425,129
1644473160,74.9425,74.9425,74.9375,74.9375,235
1644473340,74.9375,74.9425,74.9325,74.9325,235
1644473520,74.9325,74.9325,74.9300,74.9300,153
1644473700,74.9300,74.9350,74.9300,74.9350,3
1644473880,74.9350,74.9350,74.9275,74.9300,57
1644474060,74.9300,74.9300,74.9275,74.9275,44
1644474240,74.9275,74.9500,74.9275,74.9500,502
1644474420,74.9550,74.9550,74.9400,74.9425,610
1644474600,74.9425,74.9450,74.9350,74.9450,251
1644474780,74.9450,74.9450,74.9400,74.9400,1212
1644474960,74.9400,74.9425,74.9375,74.9400,1489
1644475140,74.9400,74.9500,74.9400,74.9500,1023
1644475320,74.9500,74.9550,74.9500,74.9525,825
